2.02419e-09	-6.63089e-10	-4350.28	-1524.04	4350.28	1524.04	1524.04	-4350.28	-1524.04	4350.28	
2.03545e-09	-6.65322e-10	-4348.62	-1525.76	4348.62	1525.76	1525.76	-4348.62	-1525.76	4348.62	
2.04677e-09	-6.67555e-10	-4346.96	-1527.48	4346.96	1527.48	1527.48	-4346.96	-1527.48	4346.96	
2.05814e-09	-6.69788e-10	-4345.3	-1529.19	4345.3	1529.19	1529.19	-4345.3	-1529.19	4345.3	
2.06956e-09	-6.72021e-10	-4343.63	-1530.91	4343.63	1530.91	1530.91	-4343.63	-1530.91	4343.63	
2.08103e-09	-6.74255e-10	-4341.97	-1532.62	4341.97	1532.62	1532.62	-4341.97	-1532.62	4341.97	
2.09256e-09	-6.76489e-10	-4340.3	-1534.34	4340.3	1534.34	1534.34	-4340.3	-1534.34	4340.3	
2.10413e-09	-6.78722e-10	-4338.63	-1536.05	4338.63	1536.05	1536.05	-4338.63	-1536.05	4338.63	
2.11575e-09	-6.80956e-10	-4336.96	-1537.76	4336.96	1537.76	1537.76	-4336.96	-1537.76	4336.96	
2.12743e-09	-6.83189e-10	-4335.28	-1539.48	4335.28	1539.48	1539.48	-4335.28	-1539.48	4335.28	
2.13915e-09	-6.85423e-10	-4333.6	-1541.19	4333.6	1541.19	1541.19	-4333.6	-1541.19	4333.6	
2.15093e-09	-6.87656e-10	-4331.92	-1542.9	4331.92	1542.9	1542.9	-4331.92	-1542.9	4331.92	
2.16276e-09	-6.89889e-10	-4330.24	-1544.61	4330.24	1544.61	1544.61	-4330.24	-1544.61	4330.24	
2.17465e-09	-6.92121e-10	-4328.56	-1546.31	4328.56	1546.31	1546.31	-4328.56	-1546.31	4328.56	
2.18658e-09	-6.94353e-10	-4326.87	-1548.02	4326.87	1548.02	1548.02	-4326.87	-1548.02	4326.87	
2.19857e-09	-6.96585e-10	-4325.18	-1549.73	4325.18	1549.73	1549.73	-4325.18	-1549.73	4325.18	
2.21061e-09	-6.98816e-10	-4323.49	-1551.44	4323.49	1551.44	1551.44	-4323.49	-1551.44	4323.49	
2.2227e-09	-7.01047e-10	-4321.8	-1553.14	4321.8	1553.14	1553.14	-4321.8	-1553.14	4321.8	
2.23485e-09	-7.03277e-10	-4320.1	-1554.85	4320.1	1554.85	1554.85	-4320.1	-1554.85	4320.1	
2.24705e-09	-7.05506e-10	-4318.41	-1556.55	4318.41	1556.55	1556.55	-4318.41	-1556.55	4318.41	
2.2593e-09	-7.07735e-10	-4316.71	-1558.25	4316.71	1558.25	1558.25	-4316.71	-1558.25	4316.71	
2.27161e-09	-7.09963e-10	-4315	-1559.95	4315	1559.95	1559.95	-4315	-1559.95	4315	
2.28397e-09	-7.1219e-10	-4313.3	-1561.66	4313.3	1561.66	1561.66	-4313.3	-1561.66	4313.3	
2.29638e-09	-7.14416e-10	-4311.59	-1563.36	4311.59	1563.36	1563.36	-4311.59	-1563.36	4311.59	
2.30885e-09	-7.16641e-10	-4309.88	-1565.06	4309.88	1565.06	1565.06	-4309.88	-1565.06	4309.88	
2.32137e-09	-7.18865e-10	-4308.17	-1566.76	4308.17	1566.76	1566.75	-4308.17	-1566.75	4308.17	
2.33395e-09	-7.21088e-10	-4306.46	-1568.45	4306.46	1568.45	1568.45	-4306.46	-1568.45	4306.46	
2.34658e-09	-7.2331e-10	-4304.74	-1570.15	4304.74	1570.15	1570.15	-4304.74	-1570.15	4304.74	
2.35927e-09	-7.25531e-10	-4303.03	-1571.85	4303.03	1571.85	1571.85	-4303.03	-1571.85	4303.03	
2.37201e-09	-7.2775e-10	-4301.31	-1573.54	4301.31	1573.54	1573.54	-4301.31	-1573.54	4301.31	
2.3848e-09	-7.29968e-10	-4299.58	-1575.24	4299.58	1575.24	1575.24	-4299.58	-1575.24	4299.58	
2.39766e-09	-7.32184e-10	-4297.86	-1576.93	4297.86	1576.93	1576.93	-4297.86	-1576.93	4297.86	
2.41056e-09	-7.344e-10	-4296.13	-1578.62	4296.13	1578.62	1578.62	-4296.13	-1578.62	4296.13	
2.42353e-09	-7.36613e-10	-4294.4	-1580.32	4294.4	1580.32	1580.32	-4294.4	-1580.32	4294.4	
2.43655e-09	-7.38825e-10	-4292.67	-1582.01	4292.67	1582.01	1582.01	-4292.67	-1582.01	4292.67	
2.44962e-09	-7.41035e-10	-4290.94	-1583.7	4290.94	1583.7	1583.7	-4290.94	-1583.7	4290.94	
2.46275e-09	-7.43244e-10	-4289.2	-1585.39	4289.2	1585.39	1585.39	-4289.2	-1585.39	4289.2	
2.47594e-09	-7.45451e-10	-4287.47	-1587.08	4287.47	1587.08	1587.08	-4287.47	-1587.08	4287.47	
2.48919e-09	-7.47655e-10	-4285.73	-1588.77	4285.73	1588.77	1588.77	-4285.73	-1588.77	4285.73	
2.50249e-09	-7.49858e-10	-4283.98	-1590.45	4283.98	1590.45	1590.45	-4283.98	-1590.45	4283.98	
2.51585e-09	-7.52059e-10	-4282.24	-1592.14	4282.24	1592.14	1592.14	-4282.24	-1592.14	4282.24	
2.52926e-09	-7.54258e-10	-4280.49	-1593.83	4280.49	1593.83	1593.83	-4280.49	-1593.83	4280.49	
2.54274e-09	-7.56455e-10	-4278.74	-1595.51	4278.74	1595.51	1595.51	-4278.74	-1595.51	4278.74	
2.55627e-09	-7.58649e-10	-4276.99	-1597.2	4276.99	1597.19	1597.19	-4276.99	-1597.19	4276.99	
2.56986e-09	-7.60841e-10	-4275.24	-1598.88	4275.24	1598.88	1598.88	-4275.24	-1598.88	4275.24	
2.5835e-09	-7.63031e-10	-4273.48	-1600.56	4273.48	1600.56	1600.56	-4273.48	-1600.56	4273.48	
2.59721e-09	-7.65219e-10	-4271.72	-1602.24	4271.72	1602.24	1602.24	-4271.72	-1602.24	4271.72	
2.61097e-09	-7.67404e-10	-4269.96	-1603.92	4269.96	1603.92	1603.92	-4269.96	-1603.92	4269.96	
2.6248e-09	-7.69586e-10	-4268.2	-1605.6	4268.2	1605.6	1605.6	-4268.2	-1605.6	4268.2	
2.63868e-09	-7.71766e-10	-4266.43	-1607.28	4266.43	1607.28	1607.28	-4266.43	-1607.28	4266.43	
2.65262e-09	-7.73942e-10	-4264.67	-1608.96	4264.67	1608.96	1608.96	-4264.67	-1608.96	4264.67	
2.66662e-09	-7.76117e-10	-4262.9	-1610.64	4262.9	1610.64	1610.64	-4262.9	-1610.64	4262.9	
2.68068e-09	-7.78288e-10	-4261.13	-1612.31	4261.13	1612.31	1612.31	-4261.13	-1612.31	4261.13	
2.6948e-09	-7.80456e-10	-4259.35	-1613.99	4259.35	1613.99	1613.99	-4259.35	-1613.99	4259.35	
2.70898e-09	-7.82622e-10	-4257.58	-1615.66	4257.58	1615.66	1615.66	-4257.58	-1615.66	4257.58	
2.72321e-09	-7.84784e-10	-4255.8	-1617.34	4255.8	1617.34	1617.34	-4255.8	-1617.34	4255.8	
2.73751e-09	-7.86943e-10	-4254.02	-1619.01	4254.02	1619.01	1619.01	-4254.02	-1619.01	4254.02	
2.75187e-09	-7.89099e-10	-4252.23	-1620.68	4252.23	1620.68	1620.68	-4252.23	-1620.68	4252.23	
2.76629e-09	-7.91251e-10	-4250.45	-1622.35	4250.45	1622.35	1622.35	-4250.45	-1622.35	4250.45	
2.78077e-09	-7.93401e-10	-4248.66	-1624.02	4248.66	1624.02	1624.02	-4248.66	-1624.02	4248.66	
2.79531e-09	-7.95546e-10	-4246.87	-1625.69	4246.87	1625.69	1625.69	-4246.87	-1625.69	4246.87	
2.80992e-09	-7.97688e-10	-4245.08	-1627.36	4245.08	1627.36	1627.36	-4245.08	-1627.36	4245.08	
2.82458e-09	-7.99827e-10	-4243.29	-1629.03	4243.29	1629.03	1629.03	-4243.29	-1629.03	4243.29	
2.83931e-09	-8.01962e-10	-4241.49	-1630.7	4241.49	1630.7	1630.7	-4241.49	-1630.7	4241.49	
2.85409e-09	-8.04093e-10	-4239.69	-1632.36	4239.69	1632.36	1632.36	-4239.69	-1632.36	4239.69	
2.86894e-09	-8.0622e-10	-4237.89	-1634.03	4237.89	1634.03	1634.03	-4237.89	-1634.03	4237.89	
2.88386e-09	-8.08343e-10	-4236.09	-1635.69	4236.09	1635.69	1635.69	-4236.09	-1635.69	4236.09	
2.89883e-09	-8.10462e-10	-4234.28	-1637.36	4234.28	1637.36	1637.36	-4234.28	-1637.36	4234.28	
2.91387e-09	-8.12577e-10	-4232.47	-1639.02	4232.47	1639.02	1639.02	-4232.47	-1639.02	4232.47	
2.92897e-09	-8.14688e-10	-4230.66	-1640.68	4230.66	1640.68	1640.68	-4230.66	-1640.68	4230.66	
2.94413e-09	-8.16795e-10	-4228.85	-1642.34	4228.85	1642.34	1642.34	-4228.85	-1642.34	4228.85	
2.95935e-09	-8.18897e-10	-4227.03	-1644	4227.03	1644	1644	-4227.03	-1644	4227.03	
2.97464e-09	-8.20995e-10	-4225.22	-1645.66	4225.22	1645.66	1645.66	-4225.22	-1645.66	4225.22	
2.99e-09	-8.23088e-10	-4223.4	-1647.32	4223.4	1647.32	1647.32	-4223.4	-1647.32	4223.4	
3.00541e-09	-8.25176e-10	-4221.58	-1648.98	4221.58	1648.98	1648.98	-4221.58	-1648.98	4221.58	
3.0209e-09	-8.2726e-10	-4219.75	-1650.63	4219.75	1650.63	1650.63	-4219.75	-1650.63	4219.75	
3.03644e-09	-8.29339e-10	-4217.93	-1652.29	4217.93	1652.29	1652.29	-4217.93	-1652.29	4217.93	
3.05205e-09	-8.31414e-10	-4216.1	-1653.94	4216.1	1653.94	1653.94	-4216.1	-1653.94	4216.1	
3.06772e-09	-8.33483e-10	-4214.27	-1655.6	4214.27	1655.6	1655.6	-4214.27	-1655.6	4214.27	
3.08346e-09	-8.35547e-10	-4212.44	-1657.25	4212.44	1657.25	1657.25	-4212.44	-1657.25	4212.44	
3.09927e-09	-8.37606e-10	-4210.6	-1658.9	4210.6	1658.9	1658.9	-4210.6	-1658.9	4210.6	
3.11514e-09	-8.3966e-10	-4208.76	-1660.55	4208.76	1660.55	1660.55	-4208.76	-1660.55	4208.76	
3.13107e-09	-8.41709e-10	-4206.92	-1662.2	4206.92	1662.2	1662.2	-4206.92	-1662.2	4206.92	
3.14708e-09	-8.43752e-10	-4205.08	-1663.85	4205.08	1663.85	1663.85	-4205.08	-1663.85	4205.08	
3.16314e-09	-8.4579e-10	-4203.24	-1665.5	4203.24	1665.5	1665.5	-4203.24	-1665.5	4203.24	
3.17928e-09	-8.47822e-10	-4201.39	-1667.15	4201.39	1667.15	1667.15	-4201.39	-1667.15	4201.39	
3.19548e-09	-8.49848e-10	-4199.54	-1668.79	4199.54	1668.79	1668.79	-4199.54	-1668.79	4199.54	
3.21174e-09	-8.51869e-10	-4197.69	-1670.44	4197.69	1670.44	1670.44	-4197.69	-1670.44	4197.69	
3.22807e-09	-8.53884e-10	-4195.84	-1672.08	4195.84	1672.08	1672.08	-4195.84	-1672.08	4195.84	
3.24448e-09	-8.55893e-10	-4193.98	-1673.73	4193.98	1673.73	1673.73	-4193.98	-1673.73	4193.98	
3.26094e-09	-8.57896e-10	-4192.12	-1675.37	4192.12	1675.37	1675.37	-4192.12	-1675.37	4192.12	
3.27748e-09	-8.59892e-10	-4190.26	-1677.01	4190.26	1677.01	1677.01	-4190.26	-1677.01	4190.26	
3.29408e-09	-8.61883e-10	-4188.4	-1678.65	4188.4	1678.65	1678.65	-4188.4	-1678.65	4188.4	
3.31075e-09	-8.63867e-10	-4186.54	-1680.29	4186.54	1680.29	1680.29	-4186.54	-1680.29	4186.54	
3.32749e-09	-8.65844e-10	-4184.67	-1681.93	4184.67	1681.93	1681.93	-4184.67	-1681.93	4184.67	
3.3443e-09	-8.67816e-10	-4182.8	-1683.57	4182.8	1683.57	1683.57	-4182.8	-1683.57	4182.8	
3.36117e-09	-8.6978e-10	-4180.93	-1685.21	4180.93	1685.21	1685.21	-4180.93	-1685.21	4180.93	
3.37812e-09	-8.71738e-10	-4179.06	-1686.85	4179.06	1686.85	1686.85	-4179.06	-1686.85	4179.06	
3.39513e-09	-8.73689e-10	-4177.18	-1688.48	4177.18	1688.48	1688.48	-4177.18	-1688.48	4177.18	
3.41221e-09	-8.75633e-10	-4175.3	-1690.12	4175.3	1690.12	1690.12	-4175.3	-1690.12	4175.3	
3.42936e-09	-8.7757e-10	-4173.42	-1691.75	4173.42	1691.75	1691.75	-4173.42	-1691.75	4173.42	
3.44659e-09	-8.795e-10	-4171.54	-1693.38	4171.54	1693.38	1693.38	-4171.54	-1693.38	4171.54	
3.46388e-09	-8.81423e-10	-4169.65	-1695.01	4169.65	1695.01	1695.01	-4169.65	-1695.01	4169.65	
3.48124e-09	-8.83338e-10	-4167.76	-1696.65	4167.76	1696.65	1696.65	-4167.76	-1696.65	4167.76	
3.49867e-09	-8.85246e-10	-4165.87	-1698.28	4165.87	1698.28	1698.28	-4165.87	-1698.28	4165.87	
3.51617e-09	-8.87147e-10	-4163.98	-1699.9	4163.98	1699.9	1699.9	-4163.98	-1699.9	4163.98	
3.53375e-09	-8.8904e-10	-4162.09	-1701.53	4162.09	1701.53	1701.53	-4162.09	-1701.53	4162.09	
3.55139e-09	-8.90925e-10	-4160.19	-1703.16	4160.19	1703.16	1703.16	-4160.19	-1703.16	4160.19	
3.56911e-09	-8.92802e-10	-4158.29	-1704.79	4158.29	1704.79	1704.79	-4158.29	-1704.79	4158.29	
3.5869e-09	-8.94671e-10	-4156.39	-1706.41	4156.39	1706.41	1706.41	-4156.39	-1706.41	4156.39	
3.60475e-09	-8.96533e-10	-4154.49	-1708.04	4154.49	1708.04	1708.04	-4154.49	-1708.04	4154.49	
3.62269e-09	-8.98386e-10	-4152.58	-1709.66	4152.58	1709.66	1709.66	-4152.58	-1709.66	4152.58	
3.64069e-09	-9.00231e-10	-4150.67	-1711.28	4150.67	1711.28	1711.28	-4150.67	-1711.28	4150.67	
3.65876e-09	-9.02067e-10	-4148.76	-1712.9	4148.76	1712.9	1712.9	-4148.76	-1712.9	4148.76	
3.67691e-09	-9.03895e-10	-4146.85	-1714.52	4146.85	1714.52	1714.52	-4146.85	-1714.52	4146.85	
3.69513e-09	-9.05715e-10	-4144.93	-1716.14	4144.93	1716.14	1716.14	-4144.93	-1716.14	4144.93	
3.71343e-09	-9.07526e-10	-4143.02	-1717.76	4143.02	1717.76	1717.76	-4143.02	-1717.76	4143.02	
3.73179e-09	-9.09328e-10	-4141.1	-1719.38	4141.1	1719.38	1719.38	-4141.1	-1719.38	4141.1	
3.75023e-09	-9.11121e-10	-4139.17	-1721	4139.17	1721	1721	-4139.17	-1721	4139.17	
3.76875e-09	-9.12905e-10	-4137.25	-1722.61	4137.25	1722.61	1722.61	-4137.25	-1722.61	4137.25	
3.78734e-09	-9.1468e-10	-4135.32	-1724.23	4135.32	1724.23	1724.23	-4135.32	-1724.23	4135.32	
3.806e-09	-9.16445e-10	-4133.39	-1725.84	4133.39	1725.84	1725.84	-4133.39	-1725.84	4133.39	
3.82474e-09	-9.18202e-10	-4131.46	-1727.45	4131.46	1727.45	1727.45	-4131.46	-1727.45	4131.46	
3.84355e-09	-9.19948e-10	-4129.53	-1729.07	4129.53	1729.07	1729.07	-4129.53	-1729.07	4129.53	
3.86244e-09	-9.21686e-10	-4127.59	-1730.68	4127.59	1730.68	1730.68	-4127.59	-1730.68	4127.59	
3.8814e-09	-9.23413e-10	-4125.66	-1732.29	4125.66	1732.29	1732.29	-4125.66	-1732.29	4125.66	
3.90044e-09	-9.25131e-10	-4123.72	-1733.9	4123.72	1733.9	1733.9	-4123.72	-1733.9	4123.72	
3.91955e-09	-9.26839e-10	-4121.77	-1735.51	4121.77	1735.51	1735.51	-4121.77	-1735.5	4121.77	
3.93874e-09	-9.28536e-10	-4119.83	-1737.11	4119.83	1737.11	1737.11	-4119.83	-1737.11	4119.83	
3.958e-09	-9.30224e-10	-4117.88	-1738.72	4117.88	1738.72	1738.72	-4117.88	-1738.72	4117.88	
3.97735e-09	-9.31901e-10	-4115.93	-1740.32	4115.93	1740.32	1740.32	-4115.93	-1740.32	4115.93	
3.99676e-09	-9.33568e-10	-4113.98	-1741.93	4113.98	1741.93	1741.93	-4113.98	-1741.93	4113.98	
4.01626e-09	-9.35224e-10	-4112.02	-1743.53	4112.02	1743.53	1743.53	-4112.02	-1743.53	4112.02	
4.03583e-09	-9.3687e-10	-4110.07	-1745.13	4110.07	1745.13	1745.13	-4110.07	-1745.13	4110.07	
4.05548e-09	-9.38505e-10	-4108.11	-1746.73	4108.11	1746.73	1746.73	-4108.11	-1746.73	4108.11	
4.07521e-09	-9.40129e-10	-4106.15	-1748.34	4106.15	1748.34	1748.33	-4106.15	-1748.33	4106.15	
4.09501e-09	-9.41742e-10	-4104.18	-1749.93	4104.18	1749.93	1749.93	-4104.18	-1749.93	4104.18	
4.1149e-09	-9.43343e-10	-4102.22	-1751.53	4102.22	1751.53	1751.53	-4102.22	-1751.53	4102.22	
4.13486e-09	-9.44934e-10	-4100.25	-1753.13	4100.25	1753.13	1753.13	-4100.25	-1753.13	4100.25	
4.1549e-09	-9.46513e-10	-4098.28	-1754.73	4098.28	1754.73	1754.73	-4098.28	-1754.73	4098.28	
4.17502e-09	-9.48081e-10	-4096.31	-1756.32	4096.31	1756.32	1756.32	-4096.31	-1756.32	4096.31	
4.19522e-09	-9.49637e-10	-4094.33	-1757.92	4094.33	1757.92	1757.92	-4094.33	-1757.92	4094.33	
4.21549e-09	-9.51181e-10	-4092.35	-1759.51	4092.35	1759.51	1759.51	-4092.35	-1759.51	4092.35	
4.23585e-09	-9.52713e-10	-4090.37	-1761.1	4090.37	1761.1	1761.1	-4090.37	-1761.1	4090.37	
4.25629e-09	-9.54233e-10	-4088.39	-1762.69	4088.39	1762.69	1762.69	-4088.39	-1762.69	4088.39	
4.2768e-09	-9.55742e-10	-4086.41	-1764.28	4086.41	1764.28	1764.28	-4086.41	-1764.28	4086.41	
4.2974e-09	-9.57237e-10	-4084.42	-1765.87	4084.42	1765.87	1765.87	-4084.42	-1765.87	4084.42	
4.31808e-09	-9.58721e-10	-4082.43	-1767.46	4082.43	1767.46	1767.46	-4082.43	-1767.46	4082.43	
4.33883e-09	-9.60192e-10	-4080.44	-1769.05	4080.44	1769.05	1769.05	-4080.44	-1769.05	4080.44	
4.35967e-09	-9.6165e-10	-4078.45	-1770.64	4078.45	1770.64	1770.64	-4078.45	-1770.64	4078.45	
4.38059e-09	-9.63095e-10	-4076.45	-1772.22	4076.45	1772.22	1772.22	-4076.45	-1772.22	4076.45	
4.4016e-09	-9.64527e-10	-4074.45	-1773.81	4074.45	1773.8	1773.8	-4074.45	-1773.8	4074.45	
4.42268e-09	-9.65947e-10	-4072.45	-1775.39	4072.45	1775.39	1775.39	-4072.45	-1775.39	4072.45	
4.44385e-09	-9.67353e-10	-4070.45	-1776.97	4070.45	1776.97	1776.97	-4070.45	-1776.97	4070.45	
4.46509e-09	-9.68746e-10	-4068.44	-1778.55	4068.44	1778.55	1778.55	-4068.44	-1778.55	4068.44	
4.48642e-09	-9.70125e-10	-4066.44	-1780.13	4066.44	1780.13	1780.13	-4066.44	-1780.13	4066.44	
4.50784e-09	-9.7149e-10	-4064.43	-1781.71	4064.43	1781.71	1781.71	-4064.43	-1781.71	4064.43	
4.52933e-09	-9.72842e-10	-4062.41	-1783.29	4062.41	1783.29	1783.29	-4062.41	-1783.29	4062.41	
4.55091e-09	-9.7418e-10	-4060.4	-1784.87	4060.4	1784.87	1784.87	-4060.4	-1784.87	4060.4	
4.57258e-09	-9.75504e-10	-4058.38	-1786.44	4058.38	1786.44	1786.44	-4058.38	-1786.44	4058.38	
4.59432e-09	-9.76814e-10	-4056.36	-1788.02	4056.36	1788.02	1788.02	-4056.36	-1788.02	4056.36	
4.61616e-09	-9.78109e-10	-4054.34	-1789.59	4054.34	1789.59	1789.59	-4054.34	-1789.59	4054.34	
4.63807e-09	-9.7939e-10	-4052.32	-1791.17	4052.32	1791.17	1791.17	-4052.32	-1791.17	4052.32	
4.66007e-09	-9.80656e-10	-4050.29	-1792.74	4050.29	1792.74	1792.74	-4050.29	-1792.74	4050.29	
4.68216e-09	-9.81907e-10	-4048.26	-1794.31	4048.26	1794.31	1794.31	-4048.26	-1794.31	4048.26	
4.70433e-09	-9.83144e-10	-4046.23	-1795.88	4046.23	1795.88	1795.88	-4046.23	-1795.88	4046.23	
4.72658e-09	-9.84366e-10	-4044.2	-1797.45	4044.2	1797.45	1797.45	-4044.2	-1797.45	4044.2	
4.74893e-09	-9.85572e-10	-4042.16	-1799.02	4042.16	1799.02	1799.02	-4042.16	-1799.02	4042.16	
4.77135e-09	-9.86763e-10	-4040.13	-1800.58	4040.13	1800.58	1800.58	-4040.13	-1800.58	4040.13	
4.79387e-09	-9.87938e-10	-4038.08	-1802.15	4038.08	1802.15	1802.15	-4038.08	-1802.15	4038.08	
4.81647e-09	-9.89098e-10	-4036.04	-1803.71	4036.04	1803.71	1803.71	-4036.04	-1803.71	4036.04	
4.83915e-09	-9.90242e-10	-4034	-1805.28	4034	1805.28	1805.28	-4034	-1805.28	4034	
4.86193e-09	-9.9137e-10	-4031.95	-1806.84	4031.95	1806.84	1806.84	-4031.95	-1806.84	4031.95	
4.88479e-09	-9.92482e-10	-4029.9	-1808.4	4029.9	1808.4	1808.4	-4029.9	-1808.4	4029.9	
4.90774e-09	-9.93578e-10	-4027.85	-1809.96	4027.85	1809.96	1809.96	-4027.85	-1809.96	4027.85	
4.93077e-09	-9.94657e-10	-4025.79	-1811.52	4025.79	1811.52	1811.52	-4025.79	-1811.52	4025.79	
4.9539e-09	-9.9572e-10	-4023.74	-1813.08	4023.74	1813.08	1813.08	-4023.74	-1813.08	4023.74	
4.97711e-09	-9.96766e-10	-4021.68	-1814.64	4021.68	1814.64	1814.64	-4021.68	-1814.64	4021.68	
5.00041e-09	-9.97796e-10	-4019.62	-1816.19	4019.62	1816.19	1816.19	-4019.62	-1816.19	4019.62	
5.0238e-09	-9.98808e-10	-4017.55	-1817.75	4017.55	1817.75	1817.75	-4017.55	-1817.75	4017.55	
5.04728e-09	-9.99803e-10	-4015.49	-1819.3	4015.49	1819.3	1819.3	-4015.49	-1819.3	4015.49	
5.07085e-09	-1.00078e-09	-4013.42	-1820.86	4013.42	1820.86	1820.86	-4013.42	-1820.86	4013.42	
5.09451e-09	-1.00174e-09	-4011.35	-1822.41	4011.35	1822.41	1822.41	-4011.35	-1822.41	4011.35	
5.11826e-09	-1.00268e-09	-4009.28	-1823.96	4009.28	1823.96	1823.96	-4009.28	-1823.96	4009.28	
5.14209e-09	-1.00361e-09	-4007.2	-1825.51	4007.2	1825.51	1825.51	-4007.2	-1825.51	4007.2	
5.16602e-09	-1.00451e-09	-4005.12	-1827.06	4005.12	1827.06	1827.06	-4005.12	-1827.06	4005.12	
5.19004e-09	-1.0054e-09	-4003.04	-1828.61	4003.04	1828.61	1828.61	-4003.04	-1828.61	4003.04	
5.21415e-09	-1.00627e-09	-4000.96	-1830.15	4000.96	1830.15	1830.15	-4000.96	-1830.15	4000.96	
5.23836e-09	-1.00713e-09	-3998.87	-1831.7	3998.87	1831.7	1831.7	-3998.87	-1831.7	3998.87	
5.26265e-09	-1.00796e-09	-3996.79	-1833.24	3996.79	1833.24	1833.24	-3996.79	-1833.24	3996.79	
5.28704e-09	-1.00877e-09	-3994.7	-1834.79	3994.7	1834.79	1834.79	-3994.7	-1834.79	3994.7	
5.31151e-09	-1.00957e-09	-3992.61	-1836.33	3992.61	1836.33	1836.33	-3992.61	-1836.33	3992.61	
5.33608e-09	-1.01035e-09	-3990.51	-1837.87	3990.51	1837.87	1837.87	-3990.51	-1837.87	3990.51	
5.36075e-09	-1.0111e-09	-3988.41	-1839.41	3988.41	1839.41	1839.41	-3988.41	-1839.41	3988.41	
5.3855e-09	-1.01184e-09	-3986.32	-1840.95	3986.32	1840.95	1840.95	-3986.32	-1840.95	3986.32	
5.41035e-09	-1.01256e-09	-3984.21	-1842.49	3984.21	1842.49	1842.49	-3984.21	-1842.49	3984.21	
5.4353e-09	-1.01326e-09	-3982.11	-1844.03	3982.11	1844.03	1844.03	-3982.11	-1844.03	3982.11	
5.46033e-09	-1.01393e-09	-3980	-1845.56	3980	1845.56	1845.56	-3980	-1845.56	3980	
5.48546e-09	-1.01459e-09	-3977.9	-1847.1	3977.9	1847.1	1847.1	-3977.9	-1847.1	3977.9	
5.51069e-09	-1.01523e-09	-3975.79	-1848.63	3975.79	1848.63	1848.63	-3975.79	-1848.63	3975.79	
5.53601e-09	-1.01585e-09	-3973.67	-1850.16	3973.67	1850.16	1850.16	-3973.67	-1850.16	3973.67	
5.56142e-09	-1.01644e-09	-3971.56	-1851.7	3971.56	1851.7	1851.7	-3971.56	-1851.7	3971.56	
5.58693e-09	-1.01702e-09	-3969.44	-1853.23	3969.44	1853.23	1853.23	-3969.44	-1853.23	3969.44	
5.61254e-09	-1.01757e-09	-3967.32	-1854.76	3967.32	1854.76	1854.76	-3967.32	-1854.76	3967.32	
5.63824e-09	-1.01811e-09	-3965.2	-1856.28	3965.2	1856.28	1856.28	-3965.2	-1856.28	3965.2	
5.66404e-09	-1.01862e-09	-3963.07	-1857.81	3963.07	1857.81	1857.81	-3963.07	-1857.81	3963.07	
5.68993e-09	-1.01911e-09	-3960.94	-1859.34	3960.94	1859.34	1859.34	-3960.94	-1859.34	3960.94	
5.71592e-09	-1.01958e-09	-3958.81	-1860.86	3958.81	1860.86	1860.86	-3958.81	-1860.86	3958.81	
5.74201e-09	-1.02002e-09	-3956.68	-1862.39	3956.68	1862.39	1862.39	-3956.68	-1862.39	3956.68	
5.7682e-09	-1.02045e-09	-3954.55	-1863.91	3954.55	1863.91	1863.91	-3954.55	-1863.91	3954.55	
5.79448e-09	-1.02085e-09	-3952.41	-1865.43	3952.41	1865.43	1865.43	-3952.41	-1865.43	3952.41	
5.82086e-09	-1.02123e-09	-3950.27	-1866.95	3950.27	1866.95	1866.95	-3950.27	-1866.95	3950.27	
5.84734e-09	-1.02159e-09	-3948.13	-1868.47	3948.13	1868.47	1868.47	-3948.13	-1868.47	3948.13	
5.87392e-09	-1.02192e-09	-3945.99	-1869.99	3945.99	1869.99	1869.99	-3945.99	-1869.99	3945.99	
5.90059e-09	-1.02223e-09	-3943.84	-1871.51	3943.84	1871.51	1871.5	-3943.84	-1871.5	3943.84	
5.92737e-09	-1.02252e-09	-3941.69	-1873.02	3941.69	1873.02	1873.02	-3941.69	-1873.02	3941.69	
5.95424e-09	-1.02278e-09	-3939.54	-1874.54	3939.54	1874.54	1874.54	-3939.54	-1874.54	3939.54	
5.98122e-09	-1.02303e-09	-3937.39	-1876.05	3937.39	1876.05	1876.05	-3937.39	-1876.05	3937.39	
6.00829e-09	-1.02324e-09	-3935.23	-1877.56	3935.23	1877.56	1877.56	-3935.23	-1877.56	3935.23	
6.03546e-09	-1.02344e-09	-3933.07	-1879.07	3933.07	1879.07	1879.07	-3933.07	-1879.07	3933.07	
6.06274e-09	-1.0236e-09	-3930.91	-1880.58	3930.91	1880.58	1880.58	-3930.91	-1880.58	3930.91	
6.09011e-09	-1.02375e-09	-3928.75	-1882.09	3928.75	1882.09	1882.09	-3928.75	-1882.09	3928.75	
6.11759e-09	-1.02387e-09	-3926.58	-1883.6	3926.58	1883.6	1883.6	-3926.58	-1883.6	3926.58	
6.14517e-09	-1.02396e-09	-3924.42	-1885.11	3924.42	1885.11	1885.11	-3924.42	-1885.11	3924.42	
6.17285e-09	-1.02403e-09	-3922.25	-1886.61	3922.25	1886.61	1886.61	-3922.25	-1886.61	3922.25	
6.20063e-09	-1.02408e-09	-3920.07	-1888.12	3920.07	1888.12	1888.12	-3920.07	-1888.12	3920.07	
